YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2018,1,20,23,0.15,96.31,0.02,100.1,5.17
2018,1,21,0,0.32,95.75,0.01,100.21,5.04
2018,1,21,1,0.3,95.94,0.01,100.31,4.96
2018,1,21,2,0.15,95.81,0.0,100.39,4.74
2018,1,21,3,-0.06,95.62,0.0,100.44,4.41
2018,1,21,4,-0.2,96.75,0.01,100.49,3.56
2018,1,21,5,-0.33,97.0,0.01,100.52,2.51
2018,1,21,6,-0.48,96.81,0.02,100.55,1.41
2018,1,21,7,-0.53,97.06,0.05,100.58,1.32
2018,1,21,8,0.01,96.38,0.07,100.61,2.27
2018,1,21,9,0.95,93.19,0.16,100.61,3.67
2018,1,21,10,1.3,93.25,0.5,100.58,5.01
2018,1,21,11,1.33,94.62,0.71,100.49,6.32
2018,1,21,12,1.49,95.25,0.87,100.37,7.22
2018,1,21,13,1.75,95.81,0.82,100.25,8.08
2018,1,21,14,2.04,96.81,0.93,100.1,8.6
2018,1,21,15,2.56,97.5,1.62,99.94,8.77
2018,1,21,16,3.44,98.25,2.37,99.82,7.38
2018,1,21,17,4.4,100.0,1.76,99.74,5.99
2018,1,21,18,5.79,100.0,0.77,99.7,7.6
2018,1,21,19,7.0,100.0,0.14,99.68,9.18
2018,1,21,20,7.51,99.44,0.13,99.67,9.44
2018,1,21,21,8.08,98.19,0.14,99.66,10.08
2018,1,21,22,8.55,97.69,0.04,99.65,10.3
2018,1,21,23,8.65,97.56,0.02,99.67,10.77
2018,1,22,0,8.35,97.69,0.02,99.69,10.24
2018,1,22,1,7.71,97.56,0.02,99.74,9.12
2018,1,22,2,6.71,98.88,0.02,99.75,7.57
2018,1,22,3,6.25,98.94,0.01,99.78,7.27
2018,1,22,4,6.08,98.38,0.0,99.84,7.21
2018,1,22,5,5.78,98.44,0.0,99.84,6.76
2018,1,22,6,5.31,98.94,0.0,99.84,6.24
2018,1,22,7,4.94,99.06,0.01,99.85,6.2
2018,1,22,8,5.04,97.94,0.0,99.9,6.08
2018,1,22,9,5.37,96.5,0.0,99.96,5.57
2018,1,22,10,6.55,93.06,0.0,100.06,5.45
2018,1,22,11,8.1,86.5,0.0,100.15,6.43
2018,1,22,12,9.04,79.19,0.0,100.25,8.26
2018,1,22,13,9.24,75.5,0.0,100.35,9.37
2018,1,22,14,8.82,77.5,0.0,100.43,9.16
2018,1,22,15,7.47,85.69,0.0,100.51,8.77
2018,1,22,16,4.96,98.88,0.0,100.59,8.44
2018,1,22,17,4.12,100.0,0.0,100.67,8.51
2018,1,22,18,3.82,100.0,0.0,100.76,8.67
2018,1,22,19,3.85,100.0,0.0,100.83,8.39
2018,1,22,20,4.26,100.0,0.0,100.87,7.91
2018,1,22,21,3.83,100.0,0.0,100.9,7.76
2018,1,22,22,4.12,100.0,0.0,100.91,7.57
2018,1,22,23,4.35,99.94,0.0,100.92,7.11
2018,1,23,0,4.35,99.38,0.01,100.92,6.83
2018,1,23,1,4.36,98.44,0.01,100.92,6.83
2018,1,23,2,4.6,98.06,0.01,100.91,7.41
2018,1,23,3,5.11,98.06,0.0,100.88,7.98
2018,1,23,4,5.62,98.62,0.0,100.84,8.29
2018,1,23,5,6.01,98.75,0.01,100.79,8.92
2018,1,23,6,6.72,96.94,0.1,100.75,10.06
2018,1,23,7,7.13,96.44,0.17,100.71,10.99
2018,1,23,8,7.55,96.0,0.2,100.69,11.66
2018,1,23,9,8.23,95.62,0.12,100.66,11.37
2018,1,23,10,9.29,94.69,0.07,100.61,11.12
2018,1,23,11,10.37,93.69,0.07,100.53,11.3
2018,1,23,12,10.75,93.94,0.08,100.46,11.97
2018,1,23,13,10.79,94.56,0.08,100.41,12.1
2018,1,23,14,10.89,94.38,0.06,100.38,12.07
2018,1,23,15,10.76,95.0,0.04,100.37,12.15
2018,1,23,16,10.44,95.94,0.04,100.39,12.24
2018,1,23,17,10.37,95.88,0.04,100.4,12.24
2018,1,23,18,10.43,95.62,0.08,100.44,11.92
2018,1,23,19,10.37,95.81,0.08,100.45,11.49
2018,1,23,20,10.19,96.25,0.06,100.47,10.76
2018,1,23,21,10.1,96.25,0.04,100.48,10.54
2018,1,23,22,9.98,96.25,0.03,100.48,10.42
2018,1,23,23,9.75,96.31,0.03,100.45,10.75
2018,1,24,0,9.76,95.94,0.05,100.38,11.5
2018,1,24,1,9.99,95.94,0.07,100.3,12.25
2018,1,24,2,10.37,95.69,0.08,100.21,13.42
2018,1,24,3,10.62,95.19,0.07,100.1,14.7
2018,1,24,4,10.82,94.69,0.06,100.0,16.12
2018,1,24,5,10.94,94.44,0.06,99.9,16.94
2018,1,24,6,11.15,94.0,0.09,99.8,17.87
2018,1,24,7,11.37,93.5,0.16,99.73,18.91
2018,1,24,8,11.51,92.94,0.21,99.67,19.8
2018,1,24,9,11.55,92.25,0.24,99.62,20.33
2018,1,24,10,11.64,91.19,0.34,99.57,20.32
2018,1,24,11,11.62,90.88,0.71,99.5,19.48
2018,1,24,12,11.36,91.31,1.18,99.44,17.02
2018,1,24,13,10.72,91.0,1.33,99.44,14.05
2018,1,24,14,9.39,88.31,1.01,99.53,11.96
2018,1,24,15,7.33,87.25,0.55,99.61,9.31
2018,1,24,16,5.8,91.88,0.23,99.65,8.34
2018,1,24,17,5.3,93.44,0.03,99.68,9.39
2018,1,24,18,5.28,94.0,0.01,99.71,10.13
2018,1,24,19,5.7,95.75,0.01,99.74,10.43
2018,1,24,20,6.37,96.44,0.02,99.76,10.73
2018,1,24,21,6.87,95.38,0.03,99.79,11.14
2018,1,24,22,6.9,94.56,0.02,99.82,10.78
2018,1,24,23,6.69,94.69,0.01,99.84,10.23
2018,1,25,0,6.37,95.5,0.0,99.86,9.98
2018,1,25,1,5.98,96.5,0.0,99.89,9.93
2018,1,25,2,5.68,97.5,0.0,99.9,9.73
2018,1,25,3,5.63,97.62,0.01,99.88,9.59
2018,1,25,4,5.69,97.19,0.02,99.88,9.5
2018,1,25,5,5.75,96.75,0.03,99.88,9.39
2018,1,25,6,5.68,96.75,0.03,99.87,9.11
2018,1,25,7,5.52,97.19,0.03,99.87,8.58
2018,1,25,8,5.87,95.94,0.03,99.88,8.28
2018,1,25,9,6.66,93.5,0.02,99.9,8.04
2018,1,25,10,7.55,90.56,0.03,99.92,7.61
2018,1,25,11,8.33,86.44,0.05,99.91,8.13
2018,1,25,12,8.47,82.94,0.03,99.88,8.55
2018,1,25,13,8.4,80.75,0.01,99.85,8.65
2018,1,25,14,8.33,78.94,0.01,99.8,8.74
2018,1,25,15,7.38,82.25,0.0,99.78,8.8
2018,1,25,16,5.3,92.0,0.0,99.8,8.73
2018,1,25,17,4.69,94.62,0.0,99.84,9.0
2018,1,25,18,4.4,96.19,0.0,99.89,9.11
2018,1,25,19,4.62,94.94,0.0,99.93,9.45
2018,1,25,20,4.87,94.69,0.01,99.96,9.27
2018,1,25,21,5.26,93.88,0.02,99.97,8.82
2018,1,25,22,5.42,94.25,0.02,99.97,8.17
2018,1,25,23,5.34,95.81,0.02,99.98,7.53
2018,1,26,0,5.08,98.0,0.01,99.99,6.87
2018,1,26,1,4.53,100.0,0.01,100.03,6.0
2018,1,26,2,3.79,100.0,0.01,100.08,5.37
2018,1,26,3,3.96,100.0,0.01,100.15,4.69
2018,1,26,4,3.94,98.0,0.02,100.24,4.09
2018,1,26,5,3.92,97.38,0.03,100.34,4.0
2018,1,26,6,3.78,97.62,0.03,100.45,4.1
2018,1,26,7,3.71,97.69,0.02,100.56,4.09
2018,1,26,8,4.03,96.5,0.02,100.68,3.9
2018,1,26,9,4.68,93.75,0.02,100.81,4.06
2018,1,26,10,5.35,90.0,0.02,100.93,4.5
2018,1,26,11,5.76,87.5,0.01,100.99,4.52
2018,1,26,12,6.07,86.19,0.01,101.04,4.47
2018,1,26,13,6.3,84.75,0.01,101.09,4.54
2018,1,26,14,6.33,84.12,0.01,101.15,4.35
2018,1,26,15,5.75,89.0,0.01,101.22,3.95
2018,1,26,16,4.21,94.75,0.01,101.33,4.2
2018,1,26,17,3.77,96.38,0.01,101.46,5.17
2018,1,26,18,3.4,98.5,0.01,101.56,5.33
2018,1,26,19,2.42,100.0,0.01,101.61,4.39
2018,1,26,20,2.06,100.0,0.0,101.68,3.27
2018,1,26,21,2.74,100.0,0.0,101.74,1.6
2018,1,26,22,3.12,98.88,0.0,101.78,0.63
2018,1,26,23,2.04,100.0,0.0,101.84,2.48
2018,1,27,0,1.67,100.0,0.0,101.84,4.01
2018,1,27,1,1.25,100.0,0.0,101.85,5.38
2018,1,27,2,1.26,100.0,0.0,101.85,6.29
2018,1,27,3,1.47,100.0,0.0,101.81,6.71
2018,1,27,4,1.69,100.0,0.0,101.82,6.8
2018,1,27,5,1.9,100.0,0.0,101.83,6.97
2018,1,27,6,2.35,99.62,0.0,101.82,7.48
2018,1,27,7,3.01,97.62,0.0,101.81,8.1
2018,1,27,8,4.05,95.0,0.0,101.8,8.42
2018,1,27,9,5.25,92.5,0.02,101.79,8.83
2018,1,27,10,6.57,89.75,0.08,101.76,9.66
2018,1,27,11,7.23,89.62,0.17,101.69,11.39
2018,1,27,12,7.4,91.38,0.27,101.6,12.41
2018,1,27,13,7.42,92.88,0.24,101.51,13.36
2018,1,27,14,7.44,93.31,0.29,101.47,14.27
2018,1,27,15,7.59,94.5,0.33,101.47,13.51
2018,1,27,16,7.9,95.5,0.3,101.47,12.26
2018,1,27,17,8.28,96.38,0.12,101.48,10.99
2018,1,27,18,8.43,97.31,0.03,101.45,10.47
2018,1,27,19,8.62,97.38,0.02,101.49,10.43
2018,1,27,20,8.88,96.81,0.02,101.54,10.36
2018,1,27,21,9.1,96.31,0.02,101.58,9.61
2018,1,27,22,9.25,96.19,0.01,101.62,9.53
2018,1,27,23,9.33,95.88,0.01,101.67,10.05
2018,1,28,0,9.19,96.06,0.01,101.73,9.77
2018,1,28,1,8.94,96.31,0.01,101.8,9.57
2018,1,28,2,8.55,96.88,0.01,101.84,9.36
2018,1,28,3,7.95,98.25,0.01,101.88,8.65
2018,1,28,4,8.19,96.94,0.02,101.93,8.87
2018,1,28,5,8.48,96.38,0.02,101.98,8.75
2018,1,28,6,8.69,96.12,0.02,102.02,9.3
2018,1,28,7,8.81,96.06,0.01,102.06,9.71
2018,1,28,8,9.08,95.75,0.01,102.1,9.48
2018,1,28,9,9.81,94.12,0.01,102.14,9.71
2018,1,28,10,10.68,91.94,0.01,102.17,10.47
2018,1,28,11,11.47,89.5,0.02,102.17,11.01
2018,1,28,12,12.18,87.31,0.02,102.13,11.02
2018,1,28,13,12.61,86.38,0.01,102.08,10.74
2018,1,28,14,12.55,87.69,0.01,102.05,10.53
2018,1,28,15,11.94,90.69,0.02,102.04,10.52
2018,1,28,16,11.34,93.12,0.02,102.05,10.73
2018,1,28,17,11.13,93.56,0.03,102.07,10.78
2018,1,28,18,10.98,93.44,0.03,102.08,10.98
2018,1,28,19,10.79,93.5,0.02,102.1,11.28
2018,1,28,20,10.55,93.44,0.01,102.1,11.53
2018,1,28,21,10.28,92.94,0.01,102.08,11.85
2018,1,28,22,9.98,92.25,0.01,102.05,12.33
2018,1,28,23,9.74,89.56,0.01,102.02,12.96
2018,1,29,0,9.23,89.38,0.01,101.97,12.98
2018,1,29,1,8.66,91.5,0.01,101.94,13.0
2018,1,29,2,8.15,93.62,0.01,101.9,13.1
2018,1,29,3,7.95,94.0,0.01,101.85,13.23
2018,1,29,4,8.11,92.56,0.01,101.81,13.46
2018,1,29,5,8.28,90.94,0.01,101.77,13.55
2018,1,29,6,8.33,90.44,0.0,101.73,13.37
2018,1,29,7,8.37,90.62,0.0,101.7,13.31
2018,1,29,8,8.72,90.06,0.0,101.68,13.17
2018,1,29,9,9.38,88.94,0.01,101.63,12.99
2018,1,29,10,10.14,87.19,0.01,101.59,13.54
2018,1,29,11,10.65,86.62,0.03,101.53,14.18
2018,1,29,12,10.71,88.19,0.1,101.46,14.28
2018,1,29,13,10.67,90.06,0.25,101.44,13.8
2018,1,29,14,10.58,88.75,0.17,101.5,11.95
2018,1,29,15,9.51,85.12,0.06,101.63,10.05
2018,1,29,16,7.25,88.69,0.01,101.76,8.41
2018,1,29,17,5.0,95.88,0.0,101.88,7.32
2018,1,29,18,3.8,99.44,0.0,101.97,7.1
2018,1,29,19,3.07,100.0,0.0,102.06,7.21
2018,1,29,20,2.43,100.0,0.0,102.15,7.2
2018,1,29,21,1.72,100.0,0.0,102.21,6.9
2018,1,29,22,0.97,100.0,0.0,102.24,6.26
2018,1,29,23,0.29,100.0,0.0,102.25,5.54
2018,1,30,0,-0.21,100.0,0.0,102.25,4.89
2018,1,30,1,-0.52,100.0,0.0,102.23,4.42
2018,1,30,2,-0.73,100.0,0.0,102.2,4.07
2018,1,30,3,-0.85,100.0,0.0,102.16,3.76
2018,1,30,4,-0.96,100.0,0.0,102.14,3.51
2018,1,30,5,-1.0,100.0,0.0,102.13,3.39
2018,1,30,6,-0.81,100.0,0.0,102.13,3.11
2018,1,30,7,-0.35,100.0,0.0,102.12,2.68
2018,1,30,8,0.72,97.81,0.0,102.12,2.37
2018,1,30,9,1.82,94.44,0.0,102.1,2.25
2018,1,30,10,3.25,90.25,0.0,102.05,2.38
2018,1,30,11,5.67,78.25,0.0,101.97,3.62
2018,1,30,12,7.35,69.06,0.0,101.84,4.77
2018,1,30,13,7.73,68.25,0.0,101.68,5.58
2018,1,30,14,7.52,72.19,0.0,101.54,6.16
2018,1,30,15,6.08,85.38,0.01,101.44,6.05
2018,1,30,16,4.9,94.44,0.01,101.34,6.82
2018,1,30,17,5.31,96.06,0.01,101.25,7.49
2018,1,30,18,5.66,97.06,0.02,101.16,7.51
2018,1,30,19,6.15,96.44,0.05,101.04,8.55
2018,1,30,20,6.73,96.44,0.1,100.91,9.53
2018,1,30,21,7.54,96.81,0.1,100.75,10.69
2018,1,30,22,8.49,96.56,0.07,100.59,11.88
2018,1,30,23,8.9,96.56,0.05,100.46,11.97
2018,1,31,0,8.89,96.38,0.05,100.35,12.63
2018,1,31,1,8.73,95.5,0.04,100.24,13.26
2018,1,31,2,8.26,94.5,0.03,100.14,12.75
2018,1,31,3,7.74,93.75,0.03,100.05,12.58
2018,1,31,4,7.34,94.06,0.14,99.97,12.13
2018,1,31,5,7.13,94.38,0.4,99.87,12.16
2018,1,31,6,7.01,94.5,0.67,99.76,12.49
2018,1,31,7,6.95,94.5,0.91,99.65,12.86
2018,1,31,8,6.93,94.44,0.83,99.58,12.55
2018,1,31,9,6.89,93.12,0.69,99.55,12.0
2018,1,31,10,6.87,89.81,0.38,99.52,10.71
2018,1,31,11,7.02,85.31,0.11,99.48,10.53
2018,1,31,12,7.15,79.69,0.06,99.41,11.65
2018,1,31,13,6.71,74.38,0.05,99.38,12.34
2018,1,31,14,5.92,72.38,0.02,99.35,12.43
2018,1,31,15,5.05,74.38,0.0,99.34,11.98
2018,1,31,16,3.95,79.5,0.0,99.33,11.23
2018,1,31,17,3.16,83.19,0.0,99.31,10.83
2018,1,31,18,2.38,87.19,0.0,99.31,10.09
2018,1,31,19,1.66,91.19,0.0,99.29,9.57
2018,1,31,20,1.37,92.75,0.0,99.25,9.84
2018,1,31,21,1.26,93.75,0.0,99.18,9.87
2018,1,31,22,1.37,95.25,0.0,99.12,9.8
2018,1,31,23,1.63,96.5,0.0,99.06,9.44
2018,2,1,0,1.89,97.12,0.01,99.0,9.02
2018,2,1,1,2.07,96.5,0.01,98.97,8.83
2018,2,1,2,2.05,96.12,0.07,98.94,8.54
2018,2,1,3,2.13,95.69,0.23,98.93,8.72
2018,2,1,4,2.33,95.56,0.2,98.97,8.48
2018,2,1,5,2.47,93.81,0.02,99.06,9.68
2018,2,1,6,2.07,92.56,0.0,99.16,10.26
2018,2,1,7,1.17,96.06,0.0,99.24,9.32
2018,2,1,8,1.83,93.56,0.0,99.32,8.65
2018,2,1,9,3.26,88.88,0.0,99.37,8.51
2018,2,1,10,4.9,80.94,0.02,99.41,10.31
2018,2,1,11,5.94,73.56,0.04,99.41,11.39
2018,2,1,12,6.48,68.81,0.08,99.38,11.43
2018,2,1,13,6.54,67.69,0.05,99.38,11.32
2018,2,1,14,6.2,69.81,0.04,99.39,10.91
2018,2,1,15,5.37,76.31,0.05,99.42,10.22
2018,2,1,16,4.16,84.0,0.05,99.46,10.23
2018,2,1,17,3.71,87.88,0.06,99.52,10.33
2018,2,1,18,3.63,90.06,0.06,99.59,10.31
2018,2,1,19,3.45,92.19,0.05,99.66,9.2
2018,2,1,20,2.94,94.81,0.0,99.72,8.5
2018,2,1,21,2.12,97.75,0.0,99.76,9.04
2018,2,1,22,1.65,98.38,0.0,99.82,9.19
2018,2,1,23,1.34,98.12,0.0,99.84,8.99
2018,2,2,0,1.05,98.19,0.0,99.85,8.61
2018,2,2,1,1.01,97.5,0.0,99.87,8.91
2018,2,2,2,1.01,97.31,0.0,99.89,9.08
2018,2,2,3,0.98,97.5,0.03,99.9,9.47
2018,2,2,4,1.11,97.44,0.05,99.9,9.59
2018,2,2,5,1.28,97.19,0.05,99.9,9.4
2018,2,2,6,1.2,97.62,0.02,99.92,9.29
2018,2,2,7,1.09,97.75,0.01,99.96,9.18
2018,2,2,8,1.69,96.12,0.01,100.02,9.87
2018,2,2,9,2.8,93.19,0.01,100.04,9.69
2018,2,2,10,4.38,87.25,0.02,100.05,10.35
2018,2,2,11,5.72,80.94,0.05,100.05,10.87
2018,2,2,12,6.47,75.0,0.05,100.05,10.74
2018,2,2,13,6.73,71.5,0.04,100.08,10.16
2018,2,2,14,6.52,71.88,0.03,100.12,9.25
2018,2,2,15,5.58,78.25,0.02,100.15,7.9
2018,2,2,16,3.68,88.44,0.02,100.19,7.66
2018,2,2,17,3.19,90.62,0.02,100.23,7.45
2018,2,2,18,2.72,92.88,0.01,100.26,6.81
2018,2,2,19,2.31,94.75,0.02,100.27,6.08
2018,2,2,20,1.82,96.69,0.01,100.27,5.4
2018,2,2,21,1.35,98.25,0.01,100.27,5.06
2018,2,2,22,0.96,99.0,0.02,100.25,5.27
2018,2,2,23,0.57,99.56,0.01,100.21,5.54
2018,2,3,0,0.17,100.0,0.0,100.15,5.36
2018,2,3,1,0.12,100.0,0.0,100.07,5.02
2018,2,3,2,0.11,100.0,0.0,100.0,4.83
2018,2,3,3,0.3,100.0,0.01,99.93,4.7
2018,2,3,4,0.47,100.0,0.06,99.89,4.63
2018,2,3,5,0.61,99.81,0.16,99.87,4.57
2018,2,3,6,0.71,99.31,0.27,99.85,4.23
2018,2,3,7,0.74,98.88,0.33,99.83,3.65
2018,2,3,8,1.28,96.88,0.32,99.8,2.86
2018,2,3,9,1.84,94.88,0.26,99.76,2.09
2018,2,3,10,2.4,93.5,0.19,99.72,1.68
2018,2,3,11,2.81,92.81,0.15,99.66,1.57
2018,2,3,12,3.26,91.25,0.15,99.61,1.5
2018,2,3,13,3.58,89.44,0.16,99.58,1.05
2018,2,3,14,3.73,88.0,0.19,99.58,0.55
2018,2,3,15,3.45,93.06,0.19,99.6,1.1
2018,2,3,16,2.42,95.56,0.17,99.65,2.09
2018,2,3,17,1.83,97.75,0.13,99.72,3.2
2018,2,3,18,1.68,98.19,0.08,99.8,4.25
2018,2,3,19,1.76,97.94,0.06,99.88,5.16
2018,2,3,20,1.94,97.56,0.04,99.97,5.92
2018,2,3,21,2.16,97.0,0.02,100.08,6.55
2018,2,3,22,2.01,97.69,0.01,100.18,7.04
2018,2,3,23,1.48,99.06,0.01,100.29,7.36
2018,2,4,0,1.29,98.69,0.01,100.38,7.7
2018,2,4,1,1.35,97.69,0.02,100.49,8.14
2018,2,4,2,1.16,97.31,0.02,100.62,8.48
2018,2,4,3,0.67,95.69,0.01,100.75,9.41
2018,2,4,4,-0.06,93.81,0.0,100.9,9.43
2018,2,4,5,-0.89,94.81,0.0,101.04,8.67
2018,2,4,6,-1.47,96.25,0.0,101.18,8.58
2018,2,4,7,-1.34,95.31,0.0,101.32,8.88
2018,2,4,8,0.02,91.25,0.0,101.42,8.8
2018,2,4,9,1.76,87.88,0.01,101.49,8.71
2018,2,4,10,3.37,81.56,0.01,101.55,9.24
2018,2,4,11,4.58,72.0,0.01,101.58,10.08
2018,2,4,12,5.03,66.12,0.03,101.58,10.17
2018,2,4,13,4.98,67.0,0.03,101.61,10.02
2018,2,4,14,4.65,70.5,0.02,101.65,9.79
2018,2,4,15,3.85,77.38,0.02,101.7,9.14
2018,2,4,16,2.44,86.94,0.03,101.75,9.08
2018,2,4,17,1.27,94.25,0.02,101.81,8.6
2018,2,4,18,0.52,98.75,0.01,101.87,8.38
2018,2,4,19,0.22,99.44,0.01,101.91,8.06
2018,2,4,20,0.03,98.69,0.01,101.93,7.59
2018,2,4,21,-0.07,97.62,0.02,101.95,7.58
2018,2,4,22,-0.45,98.88,0.02,101.94,7.28
2018,2,4,23,-0.74,99.44,0.03,101.91,7.06
2018,2,5,0,-0.85,98.81,0.02,101.89,7.35
2018,2,5,1,-1.06,98.88,0.02,101.89,7.41
2018,2,5,2,-1.35,98.94,0.03,101.89,7.17
2018,2,5,3,-1.47,98.56,0.03,101.88,7.31
2018,2,5,4,-1.68,98.62,0.04,101.87,7.39
2018,2,5,5,-1.74,98.25,0.04,101.86,7.47
2018,2,5,6,-1.44,97.06,0.04,101.86,8.06
2018,2,5,7,-1.34,97.56,0.04,101.86,7.78
2018,2,5,8,-0.2,94.12,0.04,101.85,7.45
2018,2,5,9,1.24,91.12,0.03,101.83,6.99
2018,2,5,10,2.57,85.44,0.07,101.8,7.9
2018,2,5,11,3.36,77.88,0.05,101.74,8.42
2018,2,5,12,3.85,71.5,0.02,101.66,8.37
2018,2,5,13,4.08,67.56,0.01,101.58,8.12
2018,2,5,14,3.87,66.94,0.0,101.51,7.75
2018,2,5,15,2.98,73.0,0.0,101.46,7.14
2018,2,5,16,0.51,87.25,0.0,101.44,7.47
2018,2,5,17,-0.46,92.56,0.0,101.45,8.15
2018,2,5,18,-0.88,96.19,0.0,101.44,8.26
2018,2,5,19,-1.37,99.62,0.0,101.42,8.21
2018,2,5,20,-1.67,100.0,0.0,101.39,7.91
2018,2,5,21,-1.67,100.0,0.0,101.34,7.69
2018,2,5,22,-1.2,96.94,0.0,101.29,7.38
2018,2,5,23,-1.16,96.88,0.01,101.23,7.05
2018,2,6,0,-1.29,98.06,0.0,101.16,6.8
2018,2,6,1,-1.25,97.75,0.01,101.1,6.61
2018,2,6,2,-1.31,97.69,0.02,101.03,6.52
2018,2,6,3,-1.56,98.75,0.02,100.98,6.53
2018,2,6,4,-1.58,97.94,0.01,100.92,6.68
2018,2,6,5,-1.45,96.31,0.01,100.87,6.88
2018,2,6,6,-1.08,93.5,0.0,100.84,6.87
2018,2,6,7,-1.09,93.12,0.0,100.83,6.8
2018,2,6,8,-0.33,89.56,0.0,100.82,6.26
2018,2,6,9,0.98,83.94,0.0,100.8,5.9
2018,2,6,10,2.58,71.81,0.0,100.79,6.37
2018,2,6,11,3.4,61.25,0.0,100.76,6.33
2018,2,6,12,3.61,56.75,0.0,100.71,6.25
2018,2,6,13,3.33,56.81,0.0,100.67,6.45
2018,2,6,14,2.71,60.0,0.0,100.66,6.73
2018,2,6,15,1.72,68.06,0.0,100.66,6.63
2018,2,6,16,-0.37,82.5,0.0,100.69,6.91
2018,2,6,17,-1.45,88.31,0.0,100.73,7.43
2018,2,6,18,-1.77,89.75,0.0,100.78,7.49
2018,2,6,19,-2.14,91.56,0.0,100.81,7.32
2018,2,6,20,-2.6,93.94,0.0,100.83,7.08
2018,2,6,21,-3.1,97.25,0.0,100.86,6.81
2018,2,6,22,-3.45,100.0,0.0,100.89,6.61
2018,2,6,23,-3.65,100.0,0.0,100.9,6.52
2018,2,7,0,-3.56,100.0,0.0,100.9,6.46
2018,2,7,1,-3.3,100.0,0.01,100.9,6.52
2018,2,7,2,-2.77,100.0,0.01,100.88,6.98
2018,2,7,3,-1.77,100.0,0.02,100.86,7.27
2018,2,7,4,-1.37,98.44,0.05,100.88,7.44
2018,2,7,5,-1.27,97.75,0.03,100.91,7.88
2018,2,7,6,-1.48,96.62,0.03,100.95,8.16
2018,2,7,7,-1.56,94.25,0.02,101.0,8.32
2018,2,7,8,-0.87,89.69,0.01,101.04,7.58
2018,2,7,9,0.51,83.75,0.01,101.06,7.3
2018,2,7,10,2.03,78.12,0.01,101.1,7.49
2018,2,7,11,3.33,72.69,0.01,101.11,7.32
2018,2,7,12,4.15,68.44,0.01,101.09,6.96
2018,2,7,13,4.4,66.31,0.01,101.07,6.13
2018,2,7,14,4.11,66.81,0.0,101.08,5.7
2018,2,7,15,2.56,77.62,0.0,101.09,5.4
2018,2,7,16,-0.52,87.75,0.0,101.1,5.82
2018,2,7,17,-1.07,88.0,0.0,101.12,5.94
2018,2,7,18,-1.13,87.94,0.0,101.15,5.66
2018,2,7,19,-1.29,88.25,0.0,101.16,5.11
2018,2,7,20,-1.49,88.5,0.0,101.17,4.52
2018,2,7,21,-2.09,89.12,0.0,101.18,3.95
2018,2,7,22,-2.38,89.25,0.0,101.19,3.41
2018,2,7,23,-2.56,90.06,0.0,101.2,3.14
2018,2,8,0,-2.76,92.31,0.0,101.19,3.3
2018,2,8,1,-3.01,95.31,0.0,101.17,3.8
2018,2,8,2,-3.44,99.81,0.0,101.13,4.46
2018,2,8,3,-3.64,100.0,0.0,101.09,5.2
2018,2,8,4,-3.51,100.0,0.0,101.07,5.87
2018,2,8,5,-3.24,100.0,0.0,101.06,6.31
2018,2,8,6,-2.86,100.0,0.0,101.07,6.58
2018,2,8,7,-2.2,98.06,0.0,101.07,6.77
2018,2,8,8,-0.17,87.25,0.0,101.07,6.47
2018,2,8,9,1.98,78.56,0.0,101.04,5.9
2018,2,8,10,4.42,69.06,0.0,101.0,7.42
2018,2,8,11,5.86,66.81,0.0,100.95,8.17
2018,2,8,12,6.43,68.75,0.0,100.87,8.45
2018,2,8,13,6.25,73.12,0.0,100.82,8.4
2018,2,8,14,5.5,80.06,0.01,100.77,8.15
2018,2,8,15,4.3,88.25,0.01,100.72,8.39
2018,2,8,16,3.4,93.62,0.01,100.69,9.12
2018,2,8,17,3.26,95.38,0.01,100.63,9.56
2018,2,8,18,3.4,96.25,0.01,100.57,9.84
2018,2,8,19,3.58,96.62,0.01,100.51,9.94
2018,2,8,20,3.72,96.69,0.01,100.45,9.78
2018,2,8,21,3.83,95.81,0.02,100.39,9.93
2018,2,8,22,3.86,94.56,0.05,100.3,10.09
2018,2,8,23,3.81,93.75,0.13,100.21,10.12
2018,2,9,0,3.73,93.75,0.32,100.11,10.14
2018,2,9,1,3.64,94.38,0.63,100.03,10.42
2018,2,9,2,3.43,94.94,1.04,99.92,11.47
2018,2,9,3,3.11,95.62,1.46,99.79,11.51
2018,2,9,4,2.94,95.81,1.66,99.69,11.47
2018,2,9,5,3.13,96.19,1.54,99.64,10.1
2018,2,9,6,3.52,96.81,0.95,99.62,8.15
2018,2,9,7,3.55,97.38,0.3,99.67,7.05
2018,2,9,8,3.69,95.31,0.07,99.75,7.95
2018,2,9,9,3.76,91.0,0.01,99.84,9.81
2018,2,9,10,4.08,83.25,0.0,99.92,10.73
2018,2,9,11,4.72,76.25,0.02,99.97,10.9
2018,2,9,12,5.23,72.31,0.06,100.0,11.22
2018,2,9,13,5.31,70.94,0.05,100.03,11.77
2018,2,9,14,5.04,71.56,0.03,100.09,11.8
2018,2,9,15,4.43,74.56,0.02,100.19,11.5
2018,2,9,16,3.42,79.38,0.01,100.3,11.44
2018,2,9,17,2.8,82.38,0.01,100.41,11.24
2018,2,9,18,2.4,84.31,0.0,100.53,10.98
2018,2,9,19,1.56,88.56,0.0,100.63,10.06
2018,2,9,20,0.21,95.38,0.0,100.68,8.69
